Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2016/10/4 7:00,2016,10,4,7:00,‡,11,,9.9,,93,,9,,20,,24.1,,100.92,,,,,,Cloudy
2016/10/4 8:00,2016,10,4,8:00,‡,11.5,,10.1,,91,,9,,21,,24.1,,100.93,,,,,,NA
2016/10/4 9:00,2016,10,4,9:00,‡,12.1,,10.9,,92,,10,,19,,24.1,,100.96,,,,,,NA
2016/10/4 10:00,2016,10,4,10:00,‡,12.8,,10.9,,88,,10,,19,,24.1,,100.98,,,,,,Cloudy
2016/10/4 11:00,2016,10,4,11:00,‡,13.6,,11.2,,85,,9,,20,,24.1,,100.98,,,,,,NA
2016/10/4 12:00,2016,10,4,12:00,‡,13.9,,10.4,,79,,11,,25,,24.1,,100.96,,,,,,NA
2016/10/4 13:00,2016,10,4,13:00,‡,14.8,,10.1,,73,,12,,26,,24.1,,100.93,,,,,,Cloudy
2016/10/4 14:00,2016,10,4,14:00,‡,15.2,,9.8,,70,,14,,22,,24.1,,100.92,,,,,,NA
2016/10/4 15:00,2016,10,4,15:00,‡,14.2,,10.8,,80,,8,,19,,24.1,,100.92,,,,,,NA
2016/10/4 16:00,2016,10,4,16:00,‡,15,,9.6,,70,,13,,27,,24.1,,100.91,,,,,,Cloudy
2016/10/4 17:00,2016,10,4,17:00,‡,14.3,,10,,75,,11,,23,,24.1,,100.91,,,,,,NA
2016/10/4 18:00,2016,10,4,18:00,‡,13.6,,10.4,,81,,9,,14,,24.1,,100.93,,,,,,NA
2016/10/4 19:00,2016,10,4,19:00,‡,13.4,,10.4,,82,,9,,16,,24.1,,100.95,,,,,,Rain
2016/10/4 20:00,2016,10,4,20:00,‡,13,,10.4,,84,,10,,10,,24.1,,100.97,,,,,,NA
2016/10/4 21:00,2016,10,4,21:00,‡,12.9,,10.5,,85,,9,,14,,24.1,,100.98,,,,,,NA
2016/10/4 22:00,2016,10,4,22:00,‡,12.7,,10.3,,85,,8,,11,,24.1,,100.98,,,,,,Cloudy
2016/10/4 23:00,2016,10,4,23:00,‡,12.3,,10.4,,88,,10,,20,,24.1,,101.02,,,,,,Rain
2016/10/5 0:00,2016,10,5,0:00,‡,12.1,,10.9,,92,,7,,9,,24.1,,101.02,,,,,,Rain
2016/10/5 1:00,2016,10,5,1:00,‡,12.3,,10.4,,88,,6,,13,,24.1,,101.03,,,,,,Rain
2016/10/5 2:00,2016,10,5,2:00,‡,12.4,,9.8,,84,,5,,20,,24.1,,101.02,,,,,,NA
2016/10/5 3:00,2016,10,5,3:00,‡,12.3,,9.9,,85,,8,,12,,24.1,,101.04,,,,,,NA
2016/10/5 4:00,2016,10,5,4:00,‡,12.1,,10.2,,88,,9,,11,,24.1,,101.08,,,,,,Cloudy
2016/10/5 5:00,2016,10,5,5:00,‡,12.5,,9.7,,83,,6,,16,,24.1,,101.09,,,,,,NA
2016/10/5 6:00,2016,10,5,6:00,‡,12.6,,9.8,,83,,7,,11,,24.1,,101.12,,,,,,NA
2016/10/5 7:00,2016,10,5,7:00,‡,12.6,,9.8,,83,,8,,9,,48.3,,101.16,,,,,,Cloudy
2016/10/5 8:00,2016,10,5,8:00,‡,14.2,,9.9,,75,,6,,4,,48.3,,101.19,,,,,,NA
2016/10/5 9:00,2016,10,5,9:00,‡,13.8,,10.8,,82,,24,,13,,48.3,,101.25,,,,,,NA
2016/10/5 10:00,2016,10,5,10:00,‡,15.1,,11.3,,78,,25,,12,,48.3,,101.27,,,,,,Mostly Cloudy
2016/10/5 11:00,2016,10,5,11:00,‡,15.2,,12.2,,82,,28,,19,,48.3,,101.3,,,,,,NA
2016/10/5 12:00,2016,10,5,12:00,‡,14.9,,12.4,,85,,28,,27,,48.3,,101.34,,,,,,NA
2016/10/5 13:00,2016,10,5,13:00,‡,15.1,,11.9,,81,,29,,30,,48.3,,101.32,,,,,,Mainly Clear
2016/10/5 14:00,2016,10,5,14:00,‡,15.2,,11.6,,79,,29,,32,,32.2,,101.33,,,,,,NA
2016/10/5 15:00,2016,10,5,15:00,‡,14.4,,11.8,,84,,29,,30,,48.3,,101.34,,,,,,NA
2016/10/5 16:00,2016,10,5,16:00,‡,13.7,,11.3,,85,,29,,30,,48.3,,101.4,,,,,,Mainly Clear
2016/10/5 17:00,2016,10,5,17:00,‡,12.7,,11,,89,,29,,27,,48.3,,101.43,,,,,,NA
2016/10/5 18:00,2016,10,5,18:00,‡,12.7,,10.8,,88,,29,,23,,32.2,,101.46,,,,,,NA
2016/10/5 19:00,2016,10,5,19:00,‡,13,,11.1,,88,,30,,17,,32.2,,101.49,,,,,,Cloudy
2016/10/5 20:00,2016,10,5,20:00,‡,12.8,,11.1,,89,,29,,18,,32.2,,101.53,,,,,,NA
2016/10/5 21:00,2016,10,5,21:00,‡,12.8,,11.2,,90,,29,,17,,32.2,,101.56,,,,,,NA
2016/10/5 22:00,2016,10,5,22:00,‡,12.8,,11.4,,91,,29,,15,,32.2,,101.6,,,,,,Cloudy
2016/10/5 23:00,2016,10,5,23:00,‡,12.9,,11.5,,91,,29,,17,,32.2,,101.63,,,,,,NA
2016/10/6 0:00,2016,10,6,0:00,‡,12.4,,11.3,,93,,29,,13,,24.1,,101.67,,,,,,NA
2016/10/6 1:00,2016,10,6,1:00,‡,12.2,,11.1,,93,,29,,16,,24.1,,101.68,,,,,,Cloudy
2016/10/6 2:00,2016,10,6,2:00,‡,12.3,,10.9,,91,,27,,15,,24.1,,101.71,,,,,,NA
2016/10/6 3:00,2016,10,6,3:00,‡,12,,10.4,,90,,28,,15,,32.2,,101.7,,,,,,NA
2016/10/6 4:00,2016,10,6,4:00,‡,11.9,,10.5,,91,,27,,12,,24.1,,101.7,,,,,,Cloudy
2016/10/6 5:00,2016,10,6,5:00,‡,11.5,,10.6,,94,,30,,9,,24.1,,101.72,,,,,,NA
2016/10/6 6:00,2016,10,6,6:00,‡,11.9,,10.7,,92,,19,,4,,24.1,,101.75,,,,,,NA
2016/10/6 7:00,2016,10,6,7:00,‡,11.7,,10.9,,95,,15,,5,,24.1,,101.77,,,,,,Cloudy
2016/10/6 8:00,2016,10,6,8:00,‡,12.3,,11.1,,92,,12,,6,,24.1,,101.78,,,,,,NA
2016/10/6 9:00,2016,10,6,9:00,‡,12.5,,10.9,,90,,12,,13,,24.1,,101.79,,,,,,NA
2016/10/6 10:00,2016,10,6,10:00,‡,13,,11.3,,89,,11,,13,,24.1,,101.79,,,,,,Cloudy
2016/10/6 11:00,2016,10,6,11:00,‡,13.4,,11,,85,,12,,18,,24.1,,101.75,,,,,,NA
2016/10/6 12:00,2016,10,6,12:00,‡,13.3,,11,,86,,13,,27,,24.1,,101.73,,,,,,NA
2016/10/6 13:00,2016,10,6,13:00,‡,13.1,,10.3,,83,,13,,24,,24.1,,101.68,,,,,,Cloudy
2016/10/6 14:00,2016,10,6,14:00,‡,13.3,,10.7,,84,,12,,21,,24.1,,101.62,,,,,,NA
2016/10/6 15:00,2016,10,6,15:00,‡,13,,10.4,,84,,10,,22,,24.1,,101.52,,,,,,NA
2016/10/6 16:00,2016,10,6,16:00,‡,12.9,,11,,88,,9,,22,,24.1,,101.39,,,,,,Rain
2016/10/6 17:00,2016,10,6,17:00,‡,12.7,,11,,89,,8,,23,,19.3,,101.29,,,,,,Rain
2016/10/6 18:00,2016,10,6,18:00,‡,12.2,,10.3,,88,,9,,30,,16.1,,101.15,,,,,,Rain
2016/10/6 19:00,2016,10,6,19:00,‡,11.8,,10.4,,91,,8,,31,,9.7,,101.01,,,,,,"Rain,Fog"
2016/10/6 20:00,2016,10,6,20:00,‡,11.6,,10.2,,91,,8,,32,,12.9,,100.85,,,,,,Rain
2016/10/6 21:00,2016,10,6,21:00,‡,11.5,,10.1,,91,,8,,40,,12.9,,100.62,,,,,,Rain
2016/10/6 22:00,2016,10,6,22:00,‡,11.3,,9.7,,90,,10,,42,,12.9,,100.42,,,,,,Rain
2016/10/6 23:00,2016,10,6,23:00,‡,10.9,,9.8,,93,,9,,29,,16.1,,100.43,,,,,,Moderate Rain
2016/10/7 0:00,2016,10,7,0:00,‡,10.9,,9.8,,93,,9,,31,,16.1,,100.37,,,,,,Rain
2016/10/7 1:00,2016,10,7,1:00,‡,11.7,,10,,89,,10,,40,,16.1,,100.31,,,,,,Rain
2016/10/7 2:00,2016,10,7,2:00,‡,12.4,,11,,91,,13,,36,,12.9,,100.4,,,,,,Rain
2016/10/7 3:00,2016,10,7,3:00,‡,12.7,,10.8,,88,,13,,30,,24.1,,100.42,,,,,,NA
2016/10/7 4:00,2016,10,7,4:00,‡,12.8,,9.7,,81,,14,,32,,24.1,,100.42,,,,,,Cloudy
2016/10/7 5:00,2016,10,7,5:00,‡,12.6,,8.9,,78,,16,,31,,24.1,,100.54,,,,,,NA
2016/10/7 6:00,2016,10,7,6:00,‡,12.7,,8.4,,75,,16,,29,,24.1,,100.63,,,,,,NA
2016/10/7 7:00,2016,10,7,7:00,‡,12.4,,7.7,,73,,17,,34,,24.1,,100.7,,,,,,Mostly Cloudy
2016/10/7 8:00,2016,10,7,8:00,‡,13,,8.3,,73,,17,,20,,22.5,,100.84,,,,,,NA
2016/10/7 9:00,2016,10,7,9:00,‡,13.5,,8.6,,72,,19,,22,,24.1,,101.01,,,,,,NA
2016/10/7 10:00,2016,10,7,10:00,‡,13.8,,8.7,,71,,19,,22,,24.1,,101.13,,,,,,Cloudy
2016/10/7 11:00,2016,10,7,11:00,‡,14.1,,9.4,,73,,22,,18,,32.2,,101.27,,,,,,NA
2016/10/7 12:00,2016,10,7,12:00,‡,14.4,,8.8,,69,,19,,7,,32.2,,101.39,,,,,,NA
2016/10/7 13:00,2016,10,7,13:00,‡,14.6,,8.4,,66,,22,,10,,48.3,,101.48,,,,,,Mostly Cloudy
2016/10/7 14:00,2016,10,7,14:00,‡,14.2,,9.7,,74,,23,,8,,48.3,,101.55,,,,,,NA
2016/10/7 15:00,2016,10,7,15:00,‡,15.8,,8.4,,61,,20,,7,,48.3,,101.61,,,,,,NA
2016/10/7 16:00,2016,10,7,16:00,‡,14.8,,8.4,,65,,20,,9,,48.3,,101.63,,,,,,Cloudy
2016/10/7 17:00,2016,10,7,17:00,‡,13.8,,7.6,,66,,19,,17,,48.3,,101.66,,,,,,NA
2016/10/7 18:00,2016,10,7,18:00,‡,13.4,,7.2,,66,,18,,14,,32.2,,101.68,,,,,,NA
2016/10/7 19:00,2016,10,7,19:00,‡,12.7,,6.8,,67,,15,,12,,32.2,,101.71,,,,,,Cloudy
2016/10/7 20:00,2016,10,7,20:00,‡,12.2,,7.3,,72,,10,,14,,32.2,,101.71,,,,,,NA
2016/10/7 21:00,2016,10,7,21:00,‡,11.8,,7.9,,77,,9,,11,,32.2,,101.74,,,,,,NA
2016/10/7 22:00,2016,10,7,22:00,‡,12.1,,8.6,,79,,7,,9,,32.2,,101.75,,,,,,Cloudy
2016/10/7 23:00,2016,10,7,23:00,‡,12.2,,8.5,,78,,6,,11,,32.2,,101.71,,,,,,NA
2016/10/8 0:00,2016,10,8,0:00,‡,11.9,,8.6,,80,,6,,13,,32.2,,101.63,,,,,,NA
2016/10/8 1:00,2016,10,8,1:00,‡,11.8,,8.1,,78,,7,,9,,32.2,,101.57,,,,,,Cloudy
2016/10/8 2:00,2016,10,8,2:00,‡,10.9,,9,,88,,9,,10,,19.3,,101.57,,,,,,Rain
2016/10/8 3:00,2016,10,8,3:00,‡,10.6,,9.4,,92,,6,,14,,16.1,,101.47,,,,,,Rain
2016/10/8 4:00,2016,10,8,4:00,‡,10.4,,9.5,,94,,8,,9,,19.3,,101.39,,,,,,Rain
2016/10/8 5:00,2016,10,8,5:00,‡,10.3,,9.1,,92,,5,,11,,19.3,,101.23,,,,,,Rain
2016/10/8 6:00,2016,10,8,6:00,‡,10,,9.1,,94,,10,,10,,16.1,,101.14,,,,,,Rain
2016/10/8 7:00,2016,10,8,7:00,‡,10.1,,9.3,,95,,4,,7,,16.1,,101.07,,,,,,Rain
2016/10/8 8:00,2016,10,8,8:00,‡,10,,9.1,,94,,8,,13,,16.1,,100.93,,,,,,Moderate Rain
2016/10/8 9:00,2016,10,8,9:00,‡,9.7,,8.6,,93,,1,,9,,16.1,,100.91,,,,,,Moderate Rain
2016/10/8 10:00,2016,10,8,10:00,‡,10,,9.1,,94,,36,,1,,16.1,,100.86,,,,,,Cloudy
2016/10/8 11:00,2016,10,8,11:00,‡,10.2,,9.1,,93,,36,,1,,16.1,,100.88,,,,,,"Rain,Drizzle"
2016/10/8 12:00,2016,10,8,12:00,‡,10.7,,9.6,,93,,9,,17,,16.1,,100.73,,,,,,Drizzle
2016/10/8 13:00,2016,10,8,13:00,‡,10.7,,10.1,,96,,28,,7,,8.1,,100.78,,,,,,"Moderate Rain,Drizzle"
2016/10/8 14:00,2016,10,8,14:00,‡,9.3,,8.6,,95,,32,,26,,6.4,,100.78,,,,,,"Rain,Drizzle"
2016/10/8 15:00,2016,10,8,15:00,‡,10,,9.2,,95,,32,,18,,8.1,,100.75,,,,,,Drizzle
2016/10/8 16:00,2016,10,8,16:00,‡,9.5,,8.8,,95,,31,,24,,8.1,,100.76,,,,,,"Drizzle,Fog"
2016/10/8 17:00,2016,10,8,17:00,‡,9.2,,8,,92,,32,,26,,12.9,,100.77,,,,,,"Drizzle,Fog"
2016/10/8 18:00,2016,10,8,18:00,‡,8.9,,7.8,,93,,31,,24,,12.9,,100.83,,,,,,NA
2016/10/8 19:00,2016,10,8,19:00,‡,9.5,,8.6,,94,,31,,18,,12.9,,100.84,,,,,,Cloudy
2016/10/8 20:00,2016,10,8,20:00,‡,9.7,,8.6,,93,,30,,18,,12.9,,100.89,,,,,,NA
2016/10/8 21:00,2016,10,8,21:00,‡,10,,8.8,,92,,29,,23,,16.1,,100.94,,,,,,NA
2016/10/8 22:00,2016,10,8,22:00,‡,10.4,,8.7,,89,,29,,36,,19.3,,100.99,,,,,,Mostly Cloudy
2016/10/8 23:00,2016,10,8,23:00,‡,9.8,,8.3,,90,,32,,24,,19.3,,101.05,,,,,,NA
2016/10/9 0:00,2016,10,9,0:00,‡,10.3,,8.3,,87,,30,,32,,24.1,,101.14,,,,,,NA
2016/10/9 1:00,2016,10,9,1:00,‡,10.2,,8.7,,90,,29,,19,,24.1,,101.2,,,,,,Mostly Cloudy
2016/10/9 2:00,2016,10,9,2:00,‡,9.2,,7.3,,88,,32,,13,,24.1,,101.28,,,,,,NA
2016/10/9 3:00,2016,10,9,3:00,‡,8.1,,6.6,,90,,33,,14,,24.1,,101.34,,,,,,NA
2016/10/9 4:00,2016,10,9,4:00,‡,5.7,,5,,95,,33,,10,,24.1,,101.41,,,,,,Mainly Clear
2016/10/9 5:00,2016,10,9,5:00,‡,8,,7.4,,96,,1,,8,,24.1,,101.49,,,,,,NA
2016/10/9 6:00,2016,10,9,6:00,‡,7.7,,7.1,,96,,4,,4,,24.1,,101.52,,,,,,NA
2016/10/9 7:00,2016,10,9,7:00,‡,6.4,,5.7,,95,,34,,5,,24.1,,101.58,,,,,,Mostly Cloudy
2016/10/9 8:00,2016,10,9,8:00,‡,9.1,,8.4,,95,,36,,2,,32.2,,101.61,,,,,,NA
2016/10/9 9:00,2016,10,9,9:00,‡,10.8,,7.9,,82,,36,,3,,32.2,,101.62,,,,,,NA
2016/10/9 10:00,2016,10,9,10:00,‡,12,,9.4,,84,,25,,10,,32.2,,101.64,,,,,,Mostly Cloudy
2016/10/9 11:00,2016,10,9,11:00,‡,11.7,,8.9,,83,,28,,12,,32.2,,101.62,,,,,,NA
2016/10/9 12:00,2016,10,9,12:00,‡,12.8,,8.9,,77,,30,,18,,32.2,,101.58,,,,,,NA
2016/10/9 13:00,2016,10,9,13:00,‡,12.7,,9,,78,,29,,18,,48.3,,101.58,,,,,,Mostly Cloudy
2016/10/9 14:00,2016,10,9,14:00,‡,12.7,,9.2,,79,,29,,18,,48.3,,101.55,,,,,,NA
2016/10/9 15:00,2016,10,9,15:00,‡,12.7,,8.8,,77,,29,,18,,48.3,,101.52,,,,,,NA
2016/10/9 16:00,2016,10,9,16:00,‡,12.1,,8.4,,78,,31,,21,,48.3,,101.47,,,,,,Mainly Clear
2016/10/9 17:00,2016,10,9,17:00,‡,11,,7.7,,80,,31,,14,,48.3,,101.44,,,,,,NA
2016/10/9 18:00,2016,10,9,18:00,‡,10.2,,8.2,,87,,30,,16,,32.2,,101.42,,,,,,NA
2016/10/9 19:00,2016,10,9,19:00,‡,9.8,,8.3,,90,,30,,15,,32.2,,101.4,,,,,,Mainly Clear
2016/10/9 20:00,2016,10,9,20:00,‡,8.6,,6.9,,89,,1,,7,,32.2,,101.38,,,,,,NA
2016/10/9 21:00,2016,10,9,21:00,‡,7.5,,6.6,,94,,31,,9,,32.2,,101.39,,,,,,NA
2016/10/9 22:00,2016,10,9,22:00,‡,8.7,,7.8,,94,,31,,10,,32.2,,101.42,,,,,,Mainly Clear
2016/10/9 23:00,2016,10,9,23:00,‡,8.4,,7,,91,,28,,12,,32.2,,101.41,,,,,,NA
2016/10/10 0:00,2016,10,10,0:00,‡,8.6,,7.2,,91,,32,,16,,32.2,,101.45,,,,,,NA
2016/10/10 1:00,2016,10,10,1:00,‡,9.1,,7.6,,90,,32,,16,,32.2,,101.48,,,,,,Mostly Cloudy
2016/10/10 2:00,2016,10,10,2:00,‡,7.9,,5.9,,87,,7,,4,,32.2,,101.51,,,,,,NA
2016/10/10 3:00,2016,10,10,3:00,‡,6.2,,5.3,,94,,32,,12,,32.2,,101.54,,,,,,NA
2016/10/10 4:00,2016,10,10,4:00,‡,7.5,,5.7,,88,,3,,8,,32.2,,101.6,,,,,,Mostly Cloudy
2016/10/10 5:00,2016,10,10,5:00,‡,7.5,,4.8,,83,,9,,4,,32.2,,101.65,,,,,,NA
2016/10/10 6:00,2016,10,10,6:00,‡,6.3,,5.3,,93,,1,,6,,24.1,,101.72,,,,,,NA
2016/10/10 7:00,2016,10,10,7:00,‡,7.8,,6.6,,92,,1,,5,,48.3,,101.75,,,,,,Mostly Cloudy
2016/10/10 8:00,2016,10,10,8:00,‡,8.8,,7.1,,89,,10,,5,,48.3,,101.81,,,,,,NA
2016/10/10 9:00,2016,10,10,9:00,‡,9.8,,7.2,,84,,8,,10,,48.3,,101.86,,,,,,NA
2016/10/10 10:00,2016,10,10,10:00,‡,11.4,,7.5,,77,,12,,12,,48.3,,101.92,,,,,,Mostly Cloudy
2016/10/10 11:00,2016,10,10,11:00,‡,11.5,,6.7,,72,,13,,9,,48.3,,101.94,,,,,,NA
2016/10/10 12:00,2016,10,10,12:00,‡,11.3,,7.1,,75,,22,,14,,48.3,,101.95,,,,,,NA
2016/10/10 13:00,2016,10,10,13:00,‡,11.4,,7,,74,,27,,11,,48.3,,101.96,,,,,,Mostly Cloudy
2016/10/10 14:00,2016,10,10,14:00,‡,12.1,,4.9,,61,,26,,12,,48.3,,101.93,,,,,,NA
2016/10/10 15:00,2016,10,10,15:00,‡,11.9,,7.8,,76,,27,,14,,48.3,,101.93,,,,,,NA
2016/10/10 16:00,2016,10,10,16:00,‡,10.9,,8,,82,,30,,13,,48.3,,101.93,,,,,,Mainly Clear
2016/10/10 17:00,2016,10,10,17:00,‡,10.6,,7,,78,,31,,16,,48.3,,101.94,,,,,,NA
2016/10/10 18:00,2016,10,10,18:00,‡,7.9,,6.1,,88,,34,,10,,48.3,,101.96,,,,,,NA
2016/10/10 19:00,2016,10,10,19:00,‡,8.7,,4.2,,73,,3,,7,,48.3,,102,,,,,,Mainly Clear
2016/10/10 20:00,2016,10,10,20:00,‡,7.7,,2.4,,69,,3,,12,,48.3,,102.03,,,,,,NA
2016/10/10 21:00,2016,10,10,21:00,‡,8.5,,-0.3,,54,,6,,14,,48.3,,102.08,,,,,,NA
2016/10/10 22:00,2016,10,10,22:00,‡,6.7,,0.2,,63,,3,,12,,48.3,,102.09,,,,,,Clear
2016/10/10 23:00,2016,10,10,23:00,‡,4.3,,0.5,,76,,31,,7,,32.2,,102.16,,,,,,NA
2016/10/11 0:00,2016,10,11,0:00,‡,5.5,,0.3,,69,,36,,2,,32.2,,102.19,,,,,,NA
2016/10/11 1:00,2016,10,11,1:00,‡,4.1,,-1.1,,69,,36,,3,,32.2,,102.2,,,,,,Clear
2016/10/11 2:00,2016,10,11,2:00,‡,4.3,,-1.5,,66,,33,,3,,32.2,,102.22,,,,,,NA
2016/10/11 3:00,2016,10,11,3:00,‡,2.1,,-0.8,,81,,31,,7,,32.2,,102.21,,,,,,NA
2016/10/11 4:00,2016,10,11,4:00,‡,3.2,,-1,,74,,2,,3,,48.3,,102.23,,,,,,Clear
2016/10/11 5:00,2016,10,11,5:00,‡,2.8,,0,,82,,3,,6,,48.3,,102.23,,,,,,NA
2016/10/11 6:00,2016,10,11,6:00,‡,2.2,,-1.1,,79,,34,,5,,48.3,,102.27,,,,,,NA
2016/10/11 7:00,2016,10,11,7:00,‡,3.8,,-1.4,,69,,36,,2,,48.3,,102.33,,,,,,Clear
2016/10/11 8:00,2016,10,11,8:00,‡,7,,0.7,,64,,9,,5,,48.3,,102.37,,,,,,NA
2016/10/11 9:00,2016,10,11,9:00,‡,9.4,,0.6,,54,,36,,1,,48.3,,102.43,,,,,,NA
2016/10/11 10:00,2016,10,11,10:00,‡,10.2,,0.8,,52,,22,,7,,48.3,,102.44,,,,,,Clear
2016/10/11 11:00,2016,10,11,11:00,‡,11.1,,0.8,,49,,26,,10,,48.3,,102.42,,,,,,NA
2016/10/11 12:00,2016,10,11,12:00,‡,11.8,,1.2,,48,,27,,14,,48.3,,102.4,,,,,,NA
2016/10/11 13:00,2016,10,11,13:00,‡,11.7,,1.1,,48,,28,,18,,48.3,,102.37,,,,,,Clear
2016/10/11 14:00,2016,10,11,14:00,‡,12,,4.3,,59,,29,,16,,48.3,,102.33,,,,,,NA
2016/10/11 15:00,2016,10,11,15:00,‡,11.8,,5.9,,67,,30,,16,,48.3,,102.28,,,,,,NA
2016/10/11 16:00,2016,10,11,16:00,‡,11.5,,5.2,,65,,30,,14,,48.3,,102.22,,,,,,Clear
2016/10/11 17:00,2016,10,11,17:00,‡,9.8,,6,,77,,29,,17,,48.3,,102.2,,,,,,NA
2016/10/11 18:00,2016,10,11,18:00,‡,7.3,,4.1,,80,,29,,17,,48.3,,102.17,,,,,,NA
2016/10/11 19:00,2016,10,11,19:00,‡,8.6,,3.5,,70,,1,,9,,48.3,,102.14,,,,,,Clear
2016/10/11 20:00,2016,10,11,20:00,‡,5.5,,1.6,,76,,36,,1,,48.3,,102.13,,,,,,NA
2016/10/11 21:00,2016,10,11,21:00,‡,6.8,,2.1,,72,,1,,4,,48.3,,102.13,,,,,,NA
2016/10/11 22:00,2016,10,11,22:00,‡,7,,2.7,,74,,2,,5,,48.3,,102.14,,,,,,Clear
2016/10/11 23:00,2016,10,11,23:00,‡,6.1,,2.6,,78,,0,,1,,48.3,,102.17,,,,,,NA
2016/10/12 0:00,2016,10,12,0:00,‡,2.9,,1.3,,89,,36,,2,,48.3,,102.15,,,,,,NA
2016/10/12 1:00,2016,10,12,1:00,‡,3.7,,1.9,,88,,13,,9,,48.3,,102.13,,,,,,Clear
2016/10/12 2:00,2016,10,12,2:00,‡,3.5,,1.5,,87,,9,,12,,48.3,,102.08,,,,,,NA
2016/10/12 3:00,2016,10,12,3:00,‡,4.1,,2,,86,,3,,5,,48.3,,102.05,,,,,,NA
2016/10/12 4:00,2016,10,12,4:00,‡,3.7,,2.4,,91,,2,,5,,48.3,,102.02,,,,,,Clear
2016/10/12 5:00,2016,10,12,5:00,‡,2.5,,1.5,,93,,4,,4,,48.3,,102.01,,,,,,NA
2016/10/12 6:00,2016,10,12,6:00,‡,4,,1.6,,84,,10,,7,,48.3,,101.99,,,,,,NA
2016/10/12 7:00,2016,10,12,7:00,‡,3.3,,1.5,,88,,10,,13,,48.3,,101.96,,,,,,Mainly Clear
2016/10/12 8:00,2016,10,12,8:00,‡,6.4,,3.9,,84,,11,,10,,48.3,,101.93,,,,,,NA
2016/10/12 9:00,2016,10,12,9:00,‡,8.9,,4.2,,72,,9,,12,,48.3,,101.86,,,,,,NA
2016/10/12 10:00,2016,10,12,10:00,‡,10.7,,3.1,,59,,12,,5,,48.3,,101.82,,,,,,Mainly Clear
2016/10/12 11:00,2016,10,12,11:00,‡,11.2,,5.3,,67,,28,,8,,48.3,,101.75,,,,,,NA
2016/10/12 12:00,2016,10,12,12:00,‡,11.8,,4.3,,60,,26,,7,,48.3,,101.66,,,,,,NA
2016/10/12 13:00,2016,10,12,13:00,‡,11.3,,4.8,,64,,23,,14,,48.3,,101.6,,,,,,Mostly Cloudy
2016/10/12 14:00,2016,10,12,14:00,‡,12,,6.1,,67,,28,,9,,48.3,,101.49,,,,,,NA
2016/10/12 15:00,2016,10,12,15:00,‡,11.8,,6.1,,68,,28,,7,,48.3,,101.4,,,,,,NA
2016/10/12 16:00,2016,10,12,16:00,‡,12,,5,,62,,2,,10,,48.3,,101.27,,,,,,Cloudy
2016/10/12 17:00,2016,10,12,17:00,‡,13.7,,5.2,,56,,5,,6,,48.3,,101.18,,,,,,NA
2016/10/12 18:00,2016,10,12,18:00,‡,14.1,,3,,47,,5,,16,,32.2,,101.08,,,,,,NA
2016/10/12 19:00,2016,10,12,19:00,‡,13.8,,3.3,,49,,6,,16,,32.2,,100.94,,,,,,Cloudy
2016/10/12 20:00,2016,10,12,20:00,‡,12.9,,4.7,,57,,11,,13,,32.2,,100.92,,,,,,NA
2016/10/12 21:00,2016,10,12,21:00,‡,11.6,,7.2,,74,,20,,7,,32.2,,100.92,,,,,,Rain
2016/10/12 22:00,2016,10,12,22:00,‡,10.7,,9,,89,,36,,3,,24.1,,100.87,,,,,,Rain
2016/10/12 23:00,2016,10,12,23:00,‡,11.6,,6.6,,71,,6,,25,,24.1,,100.77,,,,,,Rain
2016/10/13 0:00,2016,10,13,0:00,‡,10.8,,7.5,,80,,8,,25,,24.1,,100.62,,,,,,Rain
2016/10/13 1:00,2016,10,13,1:00,‡,10.8,,7.9,,82,,7,,26,,24.1,,100.55,,,,,,Rain
2016/10/13 2:00,2016,10,13,2:00,‡,10.6,,8.2,,85,,9,,24,,19.3,,100.45,,,,,,Rain
2016/10/13 3:00,2016,10,13,3:00,‡,10.4,,8.7,,89,,9,,32,,12.9,,100.31,,,,,,Rain
2016/10/13 4:00,2016,10,13,4:00,‡,10.3,,8.9,,91,,9,,31,,16.1,,100.26,,,,,,Rain
2016/10/13 5:00,2016,10,13,5:00,‡,9.8,,9,,95,,9,,27,,16.1,,100.27,,,,,,Rain
2016/10/13 6:00,2016,10,13,6:00,‡,10.5,,9.6,,94,,10,,26,,24.1,,100.23,,,,,,NA
2016/10/13 7:00,2016,10,13,7:00,‡,11.4,,10.2,,92,,10,,25,,24.1,,100.23,,,,,,Rain
2016/10/13 8:00,2016,10,13,8:00,‡,11.6,,10.7,,94,,13,,24,,19.3,,100.21,,,,,,Rain
2016/10/13 9:00,2016,10,13,9:00,‡,11.8,,11,,95,,11,,21,,24.1,,100.18,,,,,,Rain
2016/10/13 10:00,2016,10,13,10:00,‡,12.8,,11.6,,92,,10,,20,,24.1,,100.18,,,,,,Cloudy
2016/10/13 11:00,2016,10,13,11:00,‡,13.3,,11.9,,91,,11,,21,,24.1,,100.22,,,,,,NA
2016/10/13 12:00,2016,10,13,12:00,‡,13.2,,11.5,,89,,11,,23,,24.1,,100.2,,,,,,NA
